Where was Gerald McLaughlin born?	Newark
Where was Cathy Busby born?	Toronto
Where was Michael Mason born?	Ohio
Where was Rob Heanley born?	Surrey
Where was Alfons Martí Bauçà born?	Palma
Where was Colin Slater born?	Bradford
Where was Keagan Kang born?	Perth
Where was Brian Hodgson born?	Liverpool
Where was John Cole born?	Toronto
Where was Harry South born?	Fulham
Where was Judd Buchanan born?	Edmonton
Where was Eric Kloss born?	Greenville
Where was Jumoke Verissimo born?	Lagos
Where was Kym Anderson born?	Adelaide
Where was Thomas Miller born?	Norwich
Where was Ethel Merston born?	London
Where was Barry Palmer born?	England
Where was Stephanie Andujar born?	Manhattan
Where was Derek Murray born?	Dublin
Where was Ted Grouya born?	Bucharest
Where was Marinko Madžgalj born?	Belgrade
Where was John J. Gorman born?	Minneapolis
Where was William Magennis born?	Belfast
Where was Ondřej Neff born?	Prague
Where was Andrea Newman born?	Dover
Where was Eugene O'Conor born?	Ireland
Where was Andrew Knight born?	England
Where was Frederick Franklin Schrader born?	Hamburg
Where was Janek Schaefer born?	England
Where was Charles William King born?	Newport
Where was Chris Woodhead born?	Edmonton
Where was Stephen Tompkins born?	Cleveland
Where was Arto Sipinen born?	Helsinki
Where was Adam Begley born?	Boston
Where was Pavel Polakovič born?	Slovakia
Where was Tansy Davies born?	Bristol
Where was Gregg Weaver born?	California
Where was Liza Manili born?	Strasbourg
Where was Jason Eckardt born?	Princeton
Where was Jon Elster born?	Oslo
Where was Fyodor Vinberg born?	Kiev
Where was Ali Lakhani born?	England
Where was Alfred Payne born?	Leicester
Where was Sean McGreevy born?	Belfast
Where was Christine Niederberger Betton born?	Bordeaux
Where was Anna Maria Guarnieri born?	Milan
Where was Gerald J. Tate born?	Belfast
Where was Henry Howell born?	Richmond
Where was Baruch Arensburg born?	Santiago
Where was Hedvig Willman born?	Stockholm
Where was Jane Tanner born?	Melbourne
Where was John Ferrar Holms born?	India
Where was Myer Hoffman born?	Leeds
Where was Joan Hartigan born?	Sydney
Where was Dionysis Boukouvalas born?	Athens
Where was Galina Fokina born?	Moscow
Where was Dexter Perkins born?	Boston
Where was Philippe N'Dioro born?	France
Where was William Mattieu Williams born?	London
Where was Sara Agnes Mclaughlin Conboy born?	Boston
Where was Adam Melonas born?	Canberra
Where was Hifumi Shimoyama born?	Japan
Where was Claire Cox born?	Peterborough
Where was Manu Farrarons born?	France
Where was Frank Gohlke born?	Texas
Where was Paul Chadwick born?	Seattle
Where was Vlastimil Pt%C3%A1k born?	Prague
Where was Huck Whitney born?	Birmingham
Where was Richard Nye born?	Gloucester
Where was Bill Downe born?	Montreal
Where was Lee King born?	Dublin
Where was Gladys Ewart born?	Ottawa
Where was Stephen Griew born?	London
Where was Michel Reis born?	Luxembourg
Where was Anselm Jappe born?	Bonn
Where was Freddy Winnai born?	Philadelphia
Where was Edward Harrington born?	Victoria
Where was Harry James Angus born?	Melbourne
Where was David J. Farrar born?	London
Where was John Smith born?	Toronto
Where was Johnny Rodgers born?	Miami
Where was Stacy Barthe born?	Brooklyn
Where was Ákos Császár born?	Budapest
Where was Glynnis McDaris born?	Memphis
Where was Johann Friedrich Schleusner born?	Leipzig
Where was Michael Swanton born?	London
Where was Kari Økland born?	Bergen
Where was Rosabelle Sinclair born?	Russia
Where was Thomas Smith born?	England
Where was Mickael Marquet born?	France
Where was Michael Upton born?	Birmingham
Where was Sally Price born?	Boston
Where was Luca Bottale born?	Milan
Where was Paul Moyer Limbert born?	Pennsylvania
Where was Malcolm Terris born?	Sunderland
Where was Mia Riddle born?	Ventura
Where was Irina Borogan born?	Moscow
Where was Aleksander Kogoj born?	Ljubljana
Where was Thomas Edward Gordon born?	Aberdeen
Where was Wilhelm Krause born?	Hanover
Where was Albrecht Dietz born?	Dresden
Where was Grigori Kromanov born?	Tallinn
Where was Sami Hinkka born?	Finland
Where was Paul Burston born?	Yorkshire
Where was William Francis Whitman, Jr. born?	Chicago
Where was John D. Strong born?	Lawrence
Where was Aleksandar Simi%C4%87 born?	Belgrade
Where was Murray Hocking born?	Victoria
Where was Darren Ockert born?	Lincoln
Where was Max Lehmann born?	Berlin
Where was Riccardo Ghedin born?	Rome
Where was Pietro Fancelli born?	Bologna
Where was Henry Frederick Strohecker born?	Macon
Where was George J. Graham, Jr. born?	Dayton
Where was Frederick Hickford born?	Brunswick
Where was Leah Goldstein born?	Canada
Where was Louis Gurlitt born?	Holstein
Where was Tom Luken born?	Cincinnati
Where was Annar Petersen born?	Oslo
Where was Behnoosh Tabatabayi born?	Tehran
Where was Vernon Carroll Porter born?	Cleveland
Where was Ernest Breton born?	Paris
Where was Andrew Lemoncello born?	Tokyo
Where was Myra Sklarew born?	Baltimore
Where was John Rutledge, Jr. born?	Charleston
Where was Ashley Webster born?	Brighton
Where was Matthew T. Abruzzo born?	Brooklyn
Where was Erik Willoch born?	Oslo
Where was Heinz Oestergaard born?	Berlin
Where was Terry Byrne born?	London
Where was Jared Cohen born?	Weston
Where was Alma Redlinger born?	Bucharest
Where was John Millen born?	Savannah
Where was Julien Fountain born?	Sussex
Where was Giuseppe de Majo born?	Naples
Where was Joel Pelletier born?	Massachusetts
Where was Rudolf Ehlers born?	Hamburg
Where was Jacek Sauk born?	Vilnius
Where was Stephen Luttrell born?	Leicester
Where was Lawrence Walford born?	London
Where was Stella Inger born?	Russia
Where was Ludwig von Buhl born?	Munich
Where was Shen Zhihua born?	Beijing
Where was Fenton Johnson born?	Chicago
Where was Sasha Neulinger born?	Philadelphia
Where was Gerald Murphy born?	Boston
Where was Alana Miller born?	Winnipeg
Where was Drew McDowall born?	Paisley
Where was Henry Corbould born?	London
Where was Ymer Pampuri born?	Tirana
Where was Eduard Ritter von Weber born?	Munich
Where was Raymond R. Schumacher born?	Chicago
Where was Pierre Sabatie born?	France
Where was Nariman Farvardin born?	Iran
Where was Jorn Madslien born?	Oslo
Where was Mary Jayne Gold born?	Chicago
Where was Nelson Fogarty born?	Canterbury
Where was John Caskie born?	Richmond
Where was Gillian Cooke born?	Edinburgh
Where was Joseph Silverstein born?	Detroit
Where was Ernest Lafont born?	Lyon
Where was David T. Walker born?	Tulsa
Where was Jessy Moss born?	England
Where was Catherine Ransom Karoly born?	Minneapolis
Where was Akihiro Tsukiyama born?	Tokyo
Where was Ferenc A. Váli born?	Budapest
Where was William Williams born?	Bolton
Where was John Mann Goggin born?	Chicago
Where was Hélène Carrère d'Encausse born?	Paris
Where was Bill Dillard born?	Pennsylvania
Where was Richard Schroeppel born?	Illinois
Where was Mark McCulloch born?	Inverness
Where was Richard Symonds born?	Norfolk
Where was Nasos Galakteros born?	Athens
Where was Joe M. O'Connell born?	Austin
Where was Brody Condon born?	Mexico
Where was Ernst Zacharias Platner born?	Leipzig
Where was Henri Nussbaumer born?	Paris
Where was John Boson born?	Paul
Where was Morris Bear Squire born?	Chicago
Where was Yolande Thibeault born?	Montreal
Where was James Tocco born?	Detroit
Where was Constant Ferdinand Burille born?	Paris
Where was John Samuel Kenyon born?	Medina
Where was Franz Galich born?	Guatemala
Where was Tom Adams born?	Gettysburg
Where was Daniel Joseph Jaffé born?	London
Where was Matteo Salvini born?	Milan
Where was Tony Naumovski born?	Sydney
Where was Joseph M. Baumgarten born?	Vienna
Where was Daniel Sproule born?	Melbourne
Where was Theodor Holman born?	Amsterdam
Where was Dave Connell born?	Dublin
Where was Alfredo Moreno born?	Santiago
Where was Luke Sullivan born?	Singapore
Where was Lynn Faulds Wood born?	Glasgow
Where was Roy Stuart Brown born?	Minneapolis
Where was Andrew Park born?	Lafayette
Where was Richard Laurence born?	Bath
Where was Brian Murphy born?	Ottawa
Where was René Mayer born?	Paris
Where was Leopoldo Gout born?	Mexico
Where was Robert Tripp Ross born?	Washington
Where was Ragnhild Lundén born?	Gothenburg
Where was Fatima Rainey born?	Sweden
Where was John Edwin born?	London
Where was Arthur Bingham Walkley born?	Bristol
Where was Mazen Mneimneh born?	Lebanon
Where was Howard O. McMahon born?	Alberta
Where was Joe Caccia born?	Naples
Where was George Stone born?	London
Where was Alice Temple born?	London
Where was Andrew Kennedy born?	Dayton
Where was Michael Randle born?	England
Where was Michael Charlton born?	Sydney
Where was Lars Svensson born?	Stockholm
Where was Eva Aridjis born?	Holland
Where was David B. Mellish born?	Oxford
Where was John Brown born?	Sheffield
Where was Patrick Hicks born?	Charlotte
Where was Ludovicus Stornebrink born?	Rotterdam
Where was Michael Feiner born?	Gothenburg
Where was Giancarlo Primo born?	Italy
Where was Thomas Davis born?	Worcester
Where was Lottie Gilson born?	Pennsylvania
Where was Brian Bram born?	Chicago
Where was J. E. P. Aldous born?	Sheffield
Where was Billy Blue born?	Jamaica
Where was Christian Wilhelm Berger born?	Bucharest
Where was Ulla Pia born?	Copenhagen
Where was Samuel Bernstein born?	France
Where was Steve Laine born?	London
Where was Antonio Ruiz de Montoya born?	Lima
Where was Bernhard R%C3%BChling born?	Stuttgart
Where was Don Swaim born?	Kansas
Where was Lawrence Dundas, 1st Earl of Zetland born?	Westminster
Where was Sam Bartlett born?	Burlington
Where was Martin Timell born?	Stockholm
Where was Lucien Barbour born?	Canton
Where was Edward Moore born?	Cardiff
Where was Bridget Allchin born?	Oxford
Where was Pieter Harting born?	Rotterdam
Where was Anthony Poon born?	Singapore
Where was Brihaspati Dev Triguna born?	India
Where was Knut Kjeldstadli born?	Oslo
Where was William Byrne born?	London
Where was Fiachna %C3%93 Braon%C3%A1in born?	Dublin
Where was Harold Drasdo born?	Bradford
Where was William Main Page born?	London
Where was Theron Metcalf born?	Franklin
Where was Robert Callender born?	Barbados
Where was Mohd Shoaib Hassan born?	Lahore
Where was Lisa Sheridan born?	Macon
Where was Georg Kloss born?	Frankfurt
Where was Julianna Barwick born?	Louisiana
Where was William Erskine born?	Edinburgh
Where was Albert Chamberland born?	Montreal
Where was Len Zengel born?	Dayton
Where was William Henry Brockenbrough born?	Virginia
Where was Brook Pridemore born?	Detroit
Where was Arthur Levering born?	Baltimore
Where was Sheila Sondergard born?	Seoul
Where was Lee Davies born?	Blackburn
Where was Nicole Richardson born?	Melbourne
Where was Paul Heeren born?	Adelaide
Where was William James Henderson born?	Newark
Where was Nicolae Herlea born?	Bucharest
Where was Fred Rosenstock born?	Galicia
Where was Lucie Vrbensk%C3%A1 born?	Prague
Where was Kenneth William Junor born?	Toronto
Where was Nicolas Colibert born?	Paris
Where was Jan Pawe%C5%82 Nowacki born?	Berlin
Where was Brandon Bird born?	Carmichael
Where was A. M. Esmonde born?	Swansea
Where was Thomas Wright Rudderow born?	Philadelphia
Where was Francis Gano Benedict born?	Milwaukee
Where was William Davidson born?	Charleston
Where was Austin Lloyd Fleming born?	Toronto
Where was Li Weiliang born?	Beijing
Where was Migidio Bourifa born?	Casablanca
Where was Zhang Li born?	Shanghai
Where was Charles Jones born?	Wolverhampton
Where was Yehonatan Berick born?	Israel
Where was Georg Hellmesberger born?	Vienna
Where was George Georgiou born?	London
Where was John R. Tunis born?	Boston
Where was Buono de' Buoni born?	Naples
Where was Dave Steele born?	Tampa
Where was Tim Benjamin born?	London
Where was Alina Gut born?	Lublin
Where was Michel Roger Lafosse born?	Belgium
Where was Martin A. Janis born?	Toledo
Where was John William Mellor born?	London
Where was Robert S. Richardson born?	Indiana
Where was Derek Kreckler born?	Sydney
Where was Yosef Harish born?	Jerusalem
Where was Robert Chen born?	Taipei
Where was Max Angelelli born?	Bologna
Where was Alan Welsh born?	Edinburgh
Where was Billy Edwards born?	Birmingham
Where was Paul Lebreton born?	Bordeaux
Where was Lowrell Simon born?	Chicago
Where was R. W. Johnson born?	England
Where was Benjamin Pine born?	London
Where was Charles Forbes René de Montalembert born?	London
Where was George Schutt born?	Ireland
Where was Matt Ryan born?	Sydney
Where was Marie Nicolas Sylvestre Guillon born?	Paris
Where was Daniel Spielman born?	Philadelphia
Where was Tony Conran born?	India
Where was Oscar O'Brien born?	Ottawa
Where was Pietra Montecorvino born?	Naples
Where was Lennox Raphael born?	Trinidad
Where was Su Lian Tan born?	Malaysia
Where was Oğuz Abadan born?	Ankara
Where was Donald W. Loveland born?	Rochester
Where was Francis MacManus born?	Kilkenny
Where was Monica Esposito born?	Genoa
Where was Mike Vosburg born?	California
Where was Kraisak Choonhavan born?	Bangkok
Where was Ken Lyons born?	Florida
Where was René Renoult born?	Paris
Where was David Empringham born?	Toronto
Where was Saleem Pervez born?	Lahore
Where was Adnan Awad born?	Palestine
Where was Juan Carlos Bersague born?	Havana
Where was Joseph Bosworth born?	Derbyshire
Where was Khalid Malik born?	Pakistan
Where was Paddy Crowley born?	Dublin
Where was John Joseph Braham, Sr. born?	England
Where was Calvary Morris born?	Charleston
Where was Carlo Bacchiocco born?	Milan
Where was Robert Ilyasov born?	Kazan
Where was George Henderson born?	Edinburgh
Where was Aaron Walden born?	Warsaw
Where was Adam Bright born?	Melbourne
Where was Alan Hess born?	California
Where was Jacob Guptil Fletcher born?	Maine
Where was Hisham Mohd Ashour born?	Cairo
Where was Toby Cockerell born?	London
Where was Gordon Copley born?	Pasadena
Where was Elie Rekhess born?	Haifa
Where was Bert Ruiter born?	Amsterdam
Where was Guillaume Couture born?	Montreal
Where was Jack Smooth born?	London
Where was Rodney Cocks born?	Melbourne
Where was Kirsten Wenzel born?	Leipzig
Where was Miles Crowley born?	Boston
Where was Anne Clark born?	Croydon
Where was Jack Garland born?	Belfast
Where was Elsa Rastad Bråten born?	Oslo
Where was Timothy Hoven born?	Milwaukee
Where was James Mortimer born?	Richmond
Where was Robert Burns born?	Hudson
Where was Sebastian Dacey born?	London
Where was Marc Spackman born?	Lincoln
Where was Leopold Wenzel born?	Naples
Where was Avner W. Less born?	Berlin
Where was Thibaut de Reimpré born?	Paris
Where was Rodney de Gruchy born?	Melbourne
Where was Matt Berg born?	Cameroon
Where was Thomas Blaikie born?	Aberdeen
Where was Samuele Levi born?	Venice
Where was Charles Gilchrist Adams born?	Detroit
Where was Alan Littlejohn born?	London
Where was Warren Spears born?	Detroit
Where was William Egley born?	Doncaster
Where was Richard Ashrowan born?	Essex
Where was Nyncke Beekhuyzen born?	Amsterdam
Where was Edwin Milton Abbott born?	Philadelphia
Where was Robert Samuel Ross born?	Sydney
Where was William Atherton born?	Glasgow
Where was Richard Armiger born?	Baltimore
Where was Siri Hall Arnøy born?	Oslo
Where was Keith Haynes born?	Cardiff
Where was Kevin Burdette born?	Knoxville
Where was Eran Groumi born?	Jerusalem
Where was Billy Treacy born?	Ireland
Where was Abbondio Sangiorgio born?	Milan
Where was Richard Leigh born?	Cambridgeshire
Where was Adrienn Bende born?	Budapest
Where was Russell Taylor born?	Ipswich
Where was Antoine Verglas born?	Paris
Where was Orhan Demir born?	Istanbul
Where was Thomas B. Sheridan born?	Cincinnati
Where was Heather Davis born?	Vancouver
Where was Alisa Arnah born?	London
Where was Marco Glaviano born?	Palermo
Where was Jaime Vallvé born?	Barcelona
Where was Crowther Charlesworth born?	Swindon
Where was Marc Van Montagu born?	Ghent
Where was Neville Maxwell born?	London
Where was René Théodore Berthon born?	Tours
Where was Ha Sinan born?	Yunnan
Where was Wendy White born?	Chicago
Where was Peter R%C3%B6sel born?	Dresden
Where was Bernard Lloyd born?	Newport
Where was Fernando Lima Bello born?	Lisbon
Where was John Thomas Rochead born?	Edinburgh
Where was Aaron Cleveland born?	Cambridge
Where was Elena Lev born?	Moscow
Where was Mamta Baruah Herland born?	Assam
Where was Edward Kavanagh born?	Newcastle
Where was Matthew Walker born?	Hamilton
Where was Shahan Shahnour born?	Istanbul
Where was Bruno Campanella born?	Bari
Where was Armen Ayvazyan born?	Yerevan
Where was Scott Ambush born?	Frederick
Where was David Hamill born?	Ipswich
Where was Drew Holcomb born?	Memphis
Where was Albert Heinrich Brendel born?	Berlin
Where was Henry Weekes born?	Canterbury
Where was Homer Curran born?	Springfield
Where was Ian Prosser born?	Scotland
Where was Claire Baxter born?	Australia
Where was Rose Prince born?	Hampshire
Where was Carl R. Chindblom born?	Chicago
Where was Jules de Gaultier born?	Paris
Where was William Garland McQuarrie born?	Ottawa
Where was Robert Hetzron born?	Hungary
Where was Brian Fairlie born?	Christchurch
Where was Fulvio Ballabio born?	Milan
Where was Diarmuid Scully born?	Limerick
Where was C. Martin Wilbur born?	Dayton
Where was Iren Marik born?	Hungary
Where was Torraye Braggs born?	Fresno
Where was Johanna Meier born?	Chicago
Where was Giuseppe Giulietti born?	Rome
Where was Peter Lachmann born?	Berlin
Where was Mirosław Maliszewski born?	Warsaw
Where was Fred M. Hechinger born?	Nuremberg
Where was Adam Mamawala born?	Aurora
Where was Richard Hudson born?	Tottenham
Where was Mir Khasim Ali born?	Hyderabad
Where was Giacomo Gaggini born?	Palermo
Where was Jerry Pettis born?	Phoenix
Where was Joshua Watson born?	London
Where was Roland Kitson, 3rd Baron Airedale born?	Leeds
Where was Zak Carr born?	Norwich
Where was Pierre Roland born?	Jakarta
Where was Luke Bullen born?	Norwich
Where was Edward Brotherton born?	Manchester
Where was Koichi Morita born?	Tokyo
Where was Jon Cone born?	Miami
Where was Alicia Plaza born?	Caracas
Where was Albert Rudomine born?	Kiev
Where was Winifred Nicholson born?	Oxford
Where was George Brunner born?	Philadelphia
Where was Hamilton Ward, Sr. born?	Salisbury
Where was Oliver Lanard Fassig born?	Columbus
Where was Ira Vail born?	Montreal
Where was Magdaléna Hajóssyová born?	Bratislava
Where was Emilio De Fabris born?	Florence
Where was Michel Bellemare born?	Ottawa
Where was John Littleton and Kate Vogel born?	Madison
Where was Reginald Brett, 2nd Viscount Esher born?	London
Where was Alison Waters born?	London
Where was Deepa Kaul born?	London
Where was Sophia Morrison born?	Peel
Where was S%C3%A9bastien Denis born?	Paris
Where was Joan Backes born?	Milwaukee
Where was Robert E. Hopkins born?	Belmont
Where was Shlomo Wolbe born?	Berlin
Where was Knut Walbye born?	Oslo
Where was John P. Allen born?	Carnegie
Where was Priya Thomas born?	Hamilton
Where was Jerzy Adamuszek born?	Poland
Where was Stephen Gould born?	Virginia
Where was Nadia Zaffar born?	Karachi
Where was Nick Karner born?	Hartford
Where was Martin Emerich born?	Baltimore
Where was Paul Peterson born?	Minneapolis
Where was Erick Noubissie born?	France
Where was Patrice Roy born?	Quebec
Where was O'Chi Brown born?	Tottenham
Where was Jennifer Huppert born?	Melbourne
Where was Nicolas Moreton born?	Watford
Where was John Chorlton born?	Salford
Where was Lynda Blutreich born?	Lynn
Where was William F. Brown born?	Tampa
Where was Gabriel Caruana born?	Malta
Where was Leo C. Zeferetti born?	Brooklyn
Where was Samuel Forde born?	Cork
Where was Stephanie Reaves born?	Maine
Where was Lovro Artukovi%C4%87 born?	Zagreb
Where was Edward Stotz born?	Allegheny
Where was Otto Eugen Schulz born?	Berlin
Where was J. B. Jackson born?	France
Where was Tara Brabazon born?	Perth
Where was Lavrenti Ardaziani born?	Tbilisi
Where was Frank R. Reid born?	Aurora
Where was Murray Fraser born?	Liverpool
Where was Azman bin Abdullah born?	Singapore
Where was Wolfgang Baur born?	Chicago
Where was Oleg Strizhakov born?	Tbilisi
Where was Nick Taylor born?	Oldham
Where was Publius Annius Florus born?	Africa
Where was Calvin Fairbank born?	Pike
Where was John Donaldson born?	Edinburgh
Where was Seymour Cocks born?	Darlington
Where was Peter Bladen born?	Perth
Where was Charles Mickle born?	Stratford
Where was Verna Allee born?	Kansas
Where was Scott W. Skavdahl born?	Lincoln
Where was Martine Roure born?	Lyon
Where was Alan Clayson born?	Dover
Where was Robin McNamara born?	Newton
Where was Michele Pace del Campidoglio born?	Rome
Where was Uche Okeke born?	Nigeria
Where was Satnam Rana born?	Wolverhampton
Where was Percy Elland born?	Doncaster
Where was George Glas born?	Dundee
Where was Jerzy Jan Lerski born?	Lviv
Where was Truman A. Merriman born?	Auburn
Where was John Darwall born?	Staffordshire
Where was Wendell White born?	Barbados
Where was Borah Bergman born?	Brooklyn
Where was Claude Couture born?	Montreal
Where was Robert Allen born?	Woodstock
Where was Tazewell Ellett born?	Richmond
Where was Richard Sheepshanks born?	Leeds
Where was Bedük born?	Ankara
Where was Jonathan Hazard born?	Newport
Where was Ajit Ninan born?	Hyderabad
Where was Gilles Latulippe born?	Montreal
Where was Pierce Galliard Smith born?	Scotland
Where was James Kinlay born?	Glasgow
Where was Aytaç Biter born?	Ankara
Where was Richard Rood born?	Cleveland
Where was Balthazar Armas born?	Caracas
Where was Mohammed Wali Zazi born?	Afghanistan
Where was Bob Rockwell born?	Miami
Where was Louis Antonelli born?	Chicago
Where was Susan Krieg born?	Fargo
Where was Michael Matus born?	Borneo
Where was Mohammad Aslam born?	Karachi
Where was Bahar Movahed Bashiri born?	Tehran
Where was Daniel Chapman Stillson born?	Durham
Where was Erich Werdermann born?	Berlin
Where was Charles Mayo born?	London
Where was Leon Athanese Gosselin born?	Paris
Where was Rosario Marciano born?	Caracas
Where was Hannan Sarkar born?	Dhaka
Where was Simon Bowman born?	Cardiff
Where was John Lewis Thomas born?	Baltimore
Where was Seth Lipsky born?	Brooklyn
Where was Elizabeth Hess born?	Ontario
Where was Susan Oki Mollway born?	Honolulu
Where was Judy Dunaway born?	Mississippi
Where was John Hindle born?	Lancashire
Where was Serenus the Gardener born?	Greece
Where was Dean Sullivan born?	Liverpool
Where was Aarne Ruben born?	Tallinn
Where was Samuel Campbell born?	Mansfield
Where was Nabil Kanso born?	Beirut
Where was Kurt Hitke born?	Dresden
Where was Charles Hastings Doyle born?	London
Where was Gyles Brandreth born?	Germany
Where was Gérard Granel born?	Paris
Where was Javed Akhtar born?	Delhi
Where was Emilio Menéndez born?	Madrid
Where was Ghulam Abbas born?	Delhi
Where was John Allen Gable born?	Massachusetts
Where was Leon Bass born?	Philadelphia
Where was Anna Akhsharumova born?	Moscow
Where was Thomas Francis Brennan born?	Tipperary
Where was Martin I. Townsend born?	Hancock
Where was Marisa Masullo born?	Milan
Where was Rachel Annand Taylor born?	Aberdeen
Where was Mark Michalowski born?	Chesterfield
Where was Yisroel Meir Gabbai born?	France
Where was Bill Endicott born?	Montgomery
Where was Alexander Whitaker born?	Cambridge
Where was Hayden Turner born?	Sydney
Where was Gus Menos born?	Milwaukee
Where was Maria Rose born?	Kerala
Where was Norbert Francis Attard born?	Malta
Where was Elijah Wadsworth born?	Hartford
Where was Pasquale Conte born?	Sicily
Where was Tom Maniatis born?	Colorado
Where was Donald McGauchie born?	Sydney
Where was François Maspero born?	Paris
Where was Bruce Pennington born?	Somerset
Where was John Baptist Collins born?	France
Where was John Eaton born?	Kent
Where was Gail Sidonie Sobat born?	Calgary
Where was Tommaso Marconi born?	Rome
Where was Virginio Ferrari born?	Verona
Where was Stephen K. Benjamin born?	Queens
Where was Felix von Kraus born?	Vienna
Where was Johnny Kemp born?	Nassau
Where was Loredana Errore born?	Bucharest
Where was Konstantine Vardzelashvili born?	Tbilisi
Where was Moritz Wilhelm Drobisch born?	Leipzig
Where was Pierre Henri Joseph Baume born?	Marseille
Where was Linda Crockett born?	Hamilton
Where was Elsa Lunghini born?	Paris
Where was Janil Puthucheary born?	Malaysia
Where was Luciano Caruso born?	Turin
Where was Matteo Barbini born?	Venice
Where was Donald Steven born?	Montreal
Where was Gord Simpson born?	Winnipeg
Where was François Lehideux born?	Paris
Where was Geoffrey Alderman born?	Middlesex
Where was Karl Sarafidis born?	Beirut
Where was Béla Glattfelder born?	Budapest
Where was Samuel Magaw born?	Pennsylvania
Where was Gary Callander born?	Edinburgh
Where was Craig Richards born?	Bournemouth
Where was Mohammed A. Aldouri born?	Baghdad
Where was Rich McNanna born?	Newark
Where was Marcel Faribault born?	Montreal
Where was Adolf Patera born?	Vienna
Where was Auguste Georges Darzens born?	Moscow
Where was Ivan Triesault born?	Tallinn
Where was Tom Arnold born?	Yorkshire
Where was Ernest Kent Coulter born?	Columbus
Where was Mary Scott born?	Somerset
Where was Edmundo Farolan born?	Manila
Where was Lyndsey Rodrigues born?	Sydney
Where was Kelly Hardie born?	Perth
Where was A. H. Raskin born?	Edmonton
Where was Ammar Eloueini born?	Beirut
Where was Ross Batty born?	England
Where was Christopher Manson born?	Buffalo
Where was Jane Stanford born?	Albany
Where was Leonard D. Wexler born?	Brooklyn
Where was George Zarkadakis born?	Athens
Where was Moira von Wright born?	Helsinki
Where was William Baldé born?	Guinea
Where was Lisa Kindred born?	Buffalo
Where was Walter Carringer born?	Knoxville
Where was Augusto Huaman Velasco born?	Lima
Where was Warren Carlyle born?	Norwich
Where was Joe Warham born?	Warrington
Where was Michael Prince born?	Rochester
Where was Mischa Hiller born?	England
Where was Anton Muscatelli born?	Italy
Where was Didier André born?	Lyon
Where was George Rothera born?	Nottingham
Where was Monica Groop born?	Helsinki
Where was Lo%C3%AFc Jouannigot born?	Brittany
Where was Keith Wiggins born?	London
Where was Thomas Y. Howe, Jr. born?	Auburn
Where was Steve Miller born?	Chicago
Where was Geno Arce born?	Portland
Where was Andy Buist born?	Norwich
Where was Todd Jay Weinstein born?	Detroit
Where was Thomas McGreevy born?	Quebec
Where was Martin Zobel born?	Tallinn
Where was Keppel Harcourt Barnard born?	London
Where was Bill Kaiserman born?	Brooklyn
Where was Arthur Yoria born?	Chicago
Where was John Skoyles born?	Queens
Where was Stéphan Perrot born?	Nice
Where was Gijs Vermeulen born?	Amsterdam
Where was Jill Crossland born?	Yorkshire
Where was Andrej Šeban born?	Bratislava
Where was Andrei Babitsky born?	Moscow
Where was Elizabeth Cooper born?	Manila
Where was Sim%C3%B3n Moret Gallart born?	Ponce
Where was Marvin Delph born?	Conway
Where was Daniel Rosenfeld born?	Palestine
Where was George Smith born?	Chichester
Where was Suzie Malone born?	Sydney
Where was Terence O'Brien born?	Manchester
Where was Frank Edwards born?	Bathurst
Where was Ambalavaner Sivanandan born?	Colombo
Where was Konstantin Matusevich born?	Kiev
Where was Moshe Shekel born?	Haifa
Where was Leo Fernandez born?	Limerick
Where was Norman Mann born?	Bradford
Where was Tariq Iqbal born?	Nairobi
Where was Ludvig Drescher born?	Copenhagen
Where was Cliff Bergere born?	Toledo
Where was John Benjamin Henck born?	Philadelphia
Where was Jason Pyrah born?	Springfield
Where was Gareth Russell born?	Belfast
Where was Alan Fisher born?	Birmingham
Where was Roger Sinclair Aytoun born?	Edinburgh
Where was Robert Owens born?	Ohio
Where was Josh Quittner born?	Manhattan
Where was John Bernhard born?	Geneva
Where was Douglas Paulson born?	Pennsylvania
Where was J. J. Stevenson born?	Glasgow
Where was Kajsa Kling born?	Sweden
Where was Charles Schreiber born?	Colchester
Where was Adam Macrow born?	Victoria
Where was Alwina Valleria born?	Baltimore
Where was James Lomax Bardsley born?	Nottingham
Where was Bernie Lowe born?	Philadelphia
Where was Hakim Toumi born?	Algiers
Where was Richard West born?	London
Where was John Bayard McPherson born?	Harrisburg
Where was Stephen William White born?	Philadelphia
Where was A. F. Kidd born?	Nottingham
Where was John Milne Bramwell born?	Perth
Where was Lew Stringer born?	England
Where was George Russell French born?	London
Where was Tsotne Bakuria born?	Tbilisi
Where was Thomas Kirk born?	Coventry
Where was Theophilus de Garencières born?	Paris
Where was Christian Johansson born?	Stockholm
Where was Ruth Fuller Sasaki born?	Chicago
Where was Diego Nargiso born?	Naples
Where was Keith Butler born?	Delhi
Where was Richie Dent born?	Philadelphia
Where was Jamielee McPherson born?	Glasgow
Where was Derek Coughlan born?	Cork
Where was Anita Håkenstad born?	Oslo
Where was David Scott Milton born?	Pittsburgh
Where was Alfred Downward born?	Melbourne
Where was Christos Sirros born?	Athens
Where was George Jewett born?	Kentucky
Where was Randolph Colville born?	Glasgow
Where was William Lawrence Tower born?	Halifax
Where was Lowell Cauffiel born?	Michigan
Where was Luis Simarro Lacabra born?	Rome
Where was Rui Tavares born?	Lisbon
Where was Giambattista Nolli born?	Como
Where was Lee Blackett born?	Chester
